t,plates,parcels,cont_frac,mean_v,max_v,subducted,created,accreted,absorbed,cont_lost,cont_grown,rifts,merges,initiations,active_rifts,sea_level,backarcs,arc_plates,weld_static,weld_locked,retired,dissolved,deposited,sediment,stress_p50,stress_p95,stress_max
836.5,16,567796,0.2975,57.42,198.77,2783,2811,12,42,4,13,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0002,0.00,0.00,0.00
836.75,16,567803,0.2975,55.72,198.31,2759,2811,13,45,3,12,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0002,0.00,0.00,0.00
837,16,567793,0.2974,55.01,198.24,2745,2776,23,41,1,14,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0001,0.00,0.00,0.00
837.25,16,567796,0.2974,53.87,197.67,2681,2724,9,41,0,15,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0001,0.00,0.00,0.00
837.5,16,567570,0.2975,54.33,197.78,2749,2554,16,31,3,15,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0001,0.00,0.00,0.00
837.75,16,567482,0.2975,52.77,197.60,2702,2646,21,36,2,13,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0001,0.00,0.00,0.00
838,16,567410,0.2975,55.77,197.69,2498,2450,25525,28,1,14,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0001,0.00,0.00,0.00
838.25,16,567290,0.2976,54.34,197.89,2654,2563,13,29,0,14,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0001,2.22,6.19,25.64
838.5,16,567275,0.2976,54.32,197.94,2590,2599,12,24,0,15,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0002,0.00,0.00,0.00
838.75,16,567283,0.2975,55.75,198.12,2594,2627,10,25,0,18,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0002,0.00,0.00,0.00
839,16,567299,0.2975,56.29,198.08,2610,2641,2294,15,2,13,0,0,0,0,171.6,0,1,0,0,0,1,11,0.0002,0.00,0.00,0.00
839.25,15,567373,0.2975,57.38,198.03,2681,2767,6,13,3,13,0,0,0,0,171.6,0,1,0,0,0,1,11,0.0003,0.00,0.00,0.00
839.5,15,567355,0.2975,59.29,198.16,2816,2816,9,18,0,19,0,0,0,0,171.6,0,1,0,0,0,0,12,0.0000,0.00,0.00,0.00
839.75,15,567328,0.2975,61.45,198.18,3015,3008,7,20,1,15,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0001,0.00,0.00,0.00
840,15,567404,0.2975,63.36,198.13,3066,3156,7,14,0,15,0,0,0,0,171.6,0,1,0,0,0,0,11,0.0001,0.00,0.00,0.00
840.25,15,567452,0.2975,65.89,197.96,3151,3208,7,9,0,15,0,0,0,0,137.8,0,1,0,0,0,0,11,0.0002,2.16,9.22,18.48
840.5,15,567517,0.2975,66.34,197.97,3232,3308,8,11,1,15,0,0,0,0,137.8,0,1,0,0,0,0,11,0.0002,0.00,0.00,0.00
840.75,15,567448,0.2975,67.59,197.31,3345,3295,15,19,0,18,0,0,0,0,137.8,0,1,0,0,0,0,11,0.0002,0.00,0.00,0.00
841,15,567407,0.2975,66.97,196.63,3427,3411,19,25,0,11,0,0,0,0,137.8,0,1,0,0,0,0,11,0.0003,0.00,0.00,0.00
841.25,15,567220,0.2976,68.57,195.91,3515,3356,14,28,0,15,0,0,0,0,137.8,0,1,0,0,0,0,12,0.0000,0.00,0.00,0.00
841.5,14,567032,0.2977,70.65,195.48,3614,3446,13,21,0,12,0,1,0,0,137.8,0,0,0,0,1,0,11,0.0001,0.00,0.00,0.00
841.75,14,566895,0.2977,72.05,194.80,3564,3446,13,20,1,15,0,0,0,0,137.8,0,0,0,0,0,0,11,0.0001,0.00,0.00,0.00
842,14,566710,0.2978,72.58,193.67,3576,3408,13,18,1,14,0,0,0,0,137.8,0,0,0,0,0,0,11,0.0002,0.00,0.00,0.00
842.25,14,566617,0.2979,71.43,191.97,3581,3505,25,20,0,14,0,0,0,1,137.8,0,0,0,0,0,0,11,0.0003,1.82,4.79,22.02
842.5,15,566452,0.2979,71.31,191.92,3560,3427,34,35,0,18,1,0,0,0,137.8,0,0,0,0,0,0,12,0.0000,0.00,0.00,0.00
842.75,15,566169,0.2980,70.34,192.11,3549,3311,33,47,0,16,0,0,9,0,137.8,0,0,0,0,0,0,11,0.0001,0.00,0.00,0.00
843,15,565897,0.2981,68.52,191.39,3561,3353,22,66,1,12,0,0,0,0,137.8,0,0,0,0,0,0,11,0.0003,0.00,0.00,0.00
843.25,15,565682,0.2982,65.92,191.17,3451,3282,24,49,1,20,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0001,0.00,0.00,0.00
843.5,15,565538,0.2982,64.25,190.84,3405,3289,26,33,4,13,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0000,0.00,0.00,0.00
843.75,15,565480,0.2982,63.04,189.92,3232,3201,25,28,5,14,0,0,0,0,137.8,0,0,0,0,0,0,11,0.0002,0.00,0.00,0.00
844,15,565472,0.2982,62.43,189.58,3204,3224,15,29,2,15,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0001,0.00,0.00,0.00
844.25,15,565344,0.2982,62.46,189.43,3247,3152,16,34,3,20,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0001,2.36,8.44,31.45
844.5,15,565305,0.2982,61.75,189.06,3295,3292,14,36,4,15,0,0,1,0,137.8,0,0,0,0,0,0,12,0.0000,0.00,0.00,0.00
844.75,15,565298,0.2981,60.69,189.54,3229,3259,18,39,2,12,0,0,0,0,137.8,0,0,0,0,0,0,11,0.0003,0.00,0.00,0.00
845,15,565262,0.2981,61.03,190.45,3207,3206,12,36,2,16,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0002,0.00,0.00,0.00
845.25,15,565011,0.2982,59.66,189.90,3361,3143,19,34,1,18,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0002,0.00,0.00,0.00
845.5,15,564883,0.2982,58.46,189.55,3281,3204,15,52,3,13,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0002,0.00,0.00,0.00
845.75,15,564751,0.2983,56.56,187.11,3217,3122,22,38,1,15,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0002,0.00,0.00,0.00
846,15,564627,0.2983,53.86,187.15,3116,3032,21372,41,1,17,0,0,0,0,137.8,0,0,0,0,0,1,12,0.0003,0.00,0.00,0.00
846.25,14,564534,0.2983,52.23,188.04,3039,2984,25,39,1,16,0,0,0,0,137.8,0,0,0,0,0,1,13,0.0000,1.86,6.62,30.74
846.5,14,564415,0.2983,52.70,188.30,3122,3026,49,29,0,16,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0001,0.00,0.00,0.00
846.75,14,564294,0.2984,50.13,189.15,3037,2957,16,41,2,15,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0001,0.00,0.00,0.00
847,14,564283,0.2984,51.34,189.13,2987,3000,12,26,0,16,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0002,0.00,0.00,0.00
847.25,14,564099,0.2984,49.10,189.61,3179,3055,18,60,0,14,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0002,0.00,0.00,0.00
847.5,14,564100,0.2984,48.50,189.70,3012,3040,16,28,3,18,0,0,0,0,137.8,0,0,0,0,0,0,13,0.0000,0.00,0.00,0.00
847.75,14,564003,0.2984,46.63,190.89,3145,3094,27,49,0,14,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0001,0.00,0.00,0.00
848,14,564049,0.2983,53.30,189.25,2901,2989,30378,45,2,19,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0002,0.00,0.00,0.00
848.25,14,563959,0.2983,50.73,189.27,3328,3275,15,39,0,17,0,0,0,0,137.8,0,0,0,0,0,0,13,0.0001,2.03,4.92,30.22
848.5,14,563982,0.2983,51.04,183.83,3120,3175,18,33,1,18,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0002,0.00,0.00,0.00
848.75,14,563946,0.2982,49.29,184.36,3163,3180,15,53,2,16,0,0,0,0,137.8,0,0,0,0,0,0,13,0.0001,0.00,0.00,0.00
849,14,564006,0.2982,50.29,178.79,3204,3287,25,25,2,16,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0003,0.00,0.00,0.00
849.25,14,563903,0.2982,49.40,176.13,3269,3205,12,40,4,17,0,0,0,0,137.8,0,0,0,0,0,0,13,0.0001,0.00,0.00,0.00
849.5,14,563964,0.2982,49.69,173.33,3144,3230,13,26,6,20,0,0,0,0,137.8,0,0,0,0,0,0,13,0.0000,0.00,0.00,0.00
849.75,14,563909,0.2981,48.78,176.63,3225,3216,29,48,7,16,0,0,0,0,137.8,0,0,0,0,0,0,12,0.0002,0.00,0.00,0.00
850,15,563889,0.2981,49.06,179.88,3185,3199,16,34,9,19,0,0,0,0,137.8,1,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
850.25,15,563871,0.2980,48.47,182.80,3202,3223,18,39,12,19,0,0,3,2,209.5,0,1,0,0,0,0,13,0.0001,2.44,5.89,29.92
850.5,16,563858,0.2980,49.20,185.17,3202,3227,6700,41,8,12,1,0,1,0,209.5,0,1,0,0,0,0,12,0.0003,0.00,0.00,0.00
850.75,16,563714,0.2980,50.94,187.12,3329,3232,19,49,3,16,0,0,12,0,209.5,0,1,0,0,0,0,13,0.0002,0.00,0.00,0.00
851,16,563698,0.2980,51.51,189.09,3410,3440,22,47,3,16,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0002,0.00,0.00,0.00
851.25,16,563530,0.2980,51.39,190.76,3569,3452,26,54,0,18,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
851.5,16,563589,0.2979,52.03,192.21,3523,3631,26,49,0,16,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
851.75,16,563629,0.2978,52.49,193.41,3569,3657,30,48,0,16,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
852,16,563586,0.2978,53.08,193.20,3529,3544,21,59,1,14,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
852.25,16,563497,0.2978,54.70,194.14,3683,3632,147,39,0,21,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.90,4.80,25.42
852.5,16,563394,0.2978,56.90,194.01,3721,3655,23,38,0,17,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
852.75,16,563354,0.2978,58.79,194.69,3795,3801,30,50,0,13,0,0,1,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
853,16,563252,0.2978,61.13,195.13,3763,3702,19,41,0,16,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
853.25,16,563200,0.2978,63.21,195.80,3888,3884,33,49,0,16,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
853.5,16,563102,0.2978,65.64,196.13,3982,3922,35,41,0,22,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
853.75,16,562931,0.2978,66.03,196.62,4077,3955,21,50,0,17,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
854,16,562990,0.2978,66.52,196.55,4021,4122,15,42,0,18,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
854.25,16,562883,0.2978,66.74,196.86,4112,4054,23,49,1,16,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0002,1.60,5.12,23.47
854.5,16,562761,0.2978,66.86,197.05,4074,3981,13,29,0,16,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0002,0.00,0.00,0.00
854.75,16,562701,0.2978,66.38,197.45,4103,4087,19,45,4,18,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0002,0.00,0.00,0.00
855,16,562450,0.2979,65.56,197.64,4179,3958,20,33,2,17,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0002,0.00,0.00,0.00
855.25,16,562253,0.2979,65.14,197.42,4164,4010,36,45,7,18,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0003,0.00,0.00,0.00
855.5,16,562186,0.2980,63.88,196.30,3950,3924,44,43,3,21,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0000,0.00,0.00,0.00
855.75,16,562079,0.2979,63.11,195.84,3980,3940,46,72,2,17,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
856,16,562048,0.2979,62.63,195.93,3897,3919,30,55,4,18,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0001,0.00,0.00,0.00
856.25,16,561931,0.2978,62.19,193.30,3935,3881,32,67,2,15,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0003,0.75,5.23,18.54
856.5,16,561899,0.2978,61.35,190.12,3845,3865,26,52,0,18,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0001,0.00,0.00,0.00
856.75,16,561653,0.2979,60.06,191.62,3898,3703,29,51,0,17,0,0,1,0,209.5,0,1,0,0,0,0,13,0.0003,0.00,0.00,0.00
857,16,561684,0.2978,59.27,192.53,3677,3750,10,42,0,15,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0002,0.00,0.00,0.00
857.25,16,561609,0.2978,58.72,193.36,3710,3673,21,38,4,17,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0001,0.00,0.00,0.00
857.5,16,561527,0.2978,57.74,194.31,3724,3672,20,30,2,15,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0003,0.00,0.00,0.00
857.75,16,561532,0.2978,57.01,195.07,3493,3528,11,30,2,21,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0002,0.00,0.00,0.00
858,16,561569,0.2978,55.21,195.50,3540,3611,30,36,5,16,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0001,0.00,0.00,0.00
858.25,16,561597,0.2977,54.17,196.07,3464,3529,17,40,3,15,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0000,0.80,6.65,18.54
858.5,16,561655,0.2976,52.73,196.43,3409,3496,20,33,0,17,0,0,0,0,209.5,0,1,0,0,0,0,13,0.0003,0.00,0.00,0.00
858.75,16,561590,0.2976,53.12,193.62,3396,3378,23,48,0,20,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0002,0.00,0.00,0.00
859,16,561582,0.2976,51.26,194.28,3273,3300,19,36,0,16,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0002,0.00,0.00,0.00
859.25,16,561517,0.2976,51.82,194.93,3292,3274,14,47,0,17,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0002,0.00,0.00,0.00
859.5,16,561585,0.2975,52.33,195.18,3212,3321,22,42,1,18,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0002,0.00,0.00,0.00
859.75,16,561630,0.2975,52.61,195.70,3160,3237,14,32,0,20,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0002,0.00,0.00,0.00
860,16,561693,0.2974,52.34,195.81,3250,3345,16,33,1,17,0,0,0,0,209.5,0,1,0,0,0,0,14,0.0003,0.00,0.00,0.00
860.25,16,561671,0.2974,53.57,196.03,3225,3229,7,26,2,17,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0003,3.81,8.44,17.68
860.5,16,561781,0.2974,53.71,196.08,3139,3265,767,18,0,18,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0000,0.00,0.00,0.00
860.75,16,561857,0.2973,55.58,196.34,3272,3366,11,19,0,18,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0000,0.00,0.00,0.00
861,16,561936,0.2973,56.71,196.66,3310,3410,10,21,1,18,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0000,0.00,0.00,0.00
861.25,16,561811,0.2974,58.60,196.98,3541,3436,27,21,4,19,0,0,1,1,255.8,0,1,0,0,0,0,14,0.0001,0.00,0.00,0.00
861.5,16,561876,0.2973,58.62,197.14,3463,3549,19,22,1,17,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0001,0.00,0.00,0.00
861.75,16,561896,0.2973,58.43,197.29,3610,3660,5560,31,5,16,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0001,0.00,0.00,0.00
862,16,561766,0.2974,59.18,196.66,3854,3748,6637,24,4,16,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0001,0.00,0.00,0.00
862.25,16,561568,0.2975,58.73,196.32,4070,3890,16,18,7,16,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0001,2.30,10.95,21.18
862.5,16,561591,0.2975,59.25,196.51,3954,3997,19,20,11,24,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0001,0.00,0.00,0.00
862.75,16,561505,0.2975,59.01,195.13,4142,4091,19,36,10,15,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0001,0.00,0.00,0.00
863,16,561433,0.2974,58.56,195.41,4055,4032,21,49,13,20,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0001,0.00,0.00,0.00
863.25,16,561296,0.2974,58.37,195.13,4151,4075,25,62,9,18,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0002,0.00,0.00,0.00
863.5,16,561264,0.2974,58.19,173.87,4074,4110,25,68,8,17,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0003,0.00,0.00,0.00
863.75,16,561198,0.2973,60.91,168.97,4141,4136,66,62,5,20,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0001,0.00,0.00,0.00
864,16,561183,0.2972,62.50,168.85,4194,4247,21,68,2,22,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0002,0.00,0.00,0.00
864.25,16,561094,0.2972,64.65,173.65,4296,4261,30,55,0,23,0,0,1,2,255.8,0,1,0,0,0,0,15,0.0001,1.83,7.00,23.57
864.5,16,560898,0.2973,66.77,176.52,4435,4277,21,38,2,16,0,0,0,2,255.8,0,1,0,0,0,0,14,0.0003,0.00,0.00,0.00
864.75,17,560830,0.2973,67.98,176.75,4521,4476,21,26,1,17,1,0,0,1,255.8,0,1,0,0,0,0,15,0.0002,0.00,0.00,0.00
865,17,560611,0.2974,69.51,178.35,4660,4481,20,42,0,17,0,0,8,1,255.8,0,1,0,0,0,0,15,0.0001,0.00,0.00,0.00
865.25,17,560463,0.2974,71.89,179.15,4690,4577,19,35,0,17,0,0,0,1,255.8,0,1,0,0,0,0,14,0.0003,0.00,0.00,0.00
865.5,17,560310,0.2975,73.80,178.99,4938,4816,32,34,1,20,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0002,0.00,0.00,0.00
865.75,17,560220,0.2975,73.86,179.25,5013,4963,22,40,0,20,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0002,0.00,0.00,0.00
866,17,560092,0.2976,73.06,180.68,5002,4913,27,43,0,20,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0001,0.00,0.00,0.00
866.25,17,560012,0.2975,70.84,182.05,4949,4914,37,48,0,16,0,0,0,2,255.8,0,1,0,0,0,0,15,0.0001,1.42,8.49,21.95
866.5,17,559808,0.2976,68.93,184.45,4890,4735,32,51,0,23,0,0,2,1,255.8,0,1,0,0,0,0,15,0.0001,0.00,0.00,0.00
866.75,17,559524,0.2977,67.72,184.77,4833,4600,18,51,0,17,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0001,0.00,0.00,0.00
867,17,559249,0.2978,67.01,186.70,4666,4449,36,59,0,22,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0001,0.00,0.00,0.00
867.25,17,559206,0.2978,64.72,188.56,4408,4414,30,51,0,19,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0002,0.00,0.00,0.00
867.5,17,558983,0.2979,63.42,189.62,4405,4219,26,38,1,17,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0002,0.00,0.00,0.00
867.75,17,558896,0.2979,63.19,191.06,4329,4289,27,47,0,21,0,0,0,1,255.8,0,1,0,0,0,0,16,0.0000,0.00,0.00,0.00
868,17,558696,0.2979,61.02,191.77,4300,4136,23,36,3,18,0,0,1,1,255.8,0,1,0,0,0,0,15,0.0001,0.00,0.00,0.00
868.25,17,558550,0.2980,61.00,192.05,4300,4190,24,37,4,17,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0003,1.78,13.54,25.97
868.5,17,558563,0.2980,60.51,190.79,4133,4174,17,28,1,20,0,0,0,1,255.8,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
868.75,17,558626,0.2979,60.04,190.95,4137,4228,27,31,6,22,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0002,0.00,0.00,0.00
869,17,558494,0.2980,57.94,191.88,4157,4057,21,33,1,22,0,0,0,1,255.8,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
869.25,17,558495,0.2979,58.36,192.60,4021,4056,25,35,5,20,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0002,0.00,0.00,0.00
869.5,17,558511,0.2979,56.95,193.51,3975,4026,13,37,3,21,0,0,0,1,255.8,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
869.75,17,558464,0.2979,56.97,194.12,4006,3993,21,35,2,20,0,0,0,1,255.8,0,1,0,0,0,0,15,0.0002,0.00,0.00,0.00
870,17,558483,0.2979,55.18,194.61,3881,3927,15,27,2,24,0,0,0,1,255.8,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
870.25,17,558511,0.2979,55.85,194.99,3798,3866,8,41,0,21,0,0,0,1,367.1,0,1,0,0,0,0,15,0.0003,1.47,17.94,24.09
870.5,17,558529,0.2978,54.45,195.56,3830,3880,14,33,1,18,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0002,0.00,0.00,0.00
870.75,17,558379,0.2979,54.75,196.05,3815,3694,16,29,1,21,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
871,17,558373,0.2979,54.33,196.55,3705,3734,9,35,0,18,0,0,0,1,367.1,0,1,0,0,0,0,15,0.0003,0.00,0.00,0.00
871.25,17,558424,0.2978,54.47,196.92,3675,3756,7,30,1,18,0,0,1,1,367.1,0,1,0,0,0,0,16,0.0002,0.00,0.00,0.00
871.5,17,558436,0.2978,53.43,197.07,3619,3665,17,36,0,18,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
871.75,17,558466,0.2977,51.83,197.34,3573,3647,15,45,0,20,0,0,1,1,367.1,0,1,0,0,0,0,16,0.0000,0.00,0.00,0.00
872,17,558367,0.2978,50.73,197.66,3466,3406,11,39,0,19,0,0,0,1,367.1,0,1,0,0,0,0,15,0.0003,0.00,0.00,0.00
872.25,17,558363,0.2977,52.29,197.40,3386,3410,8,28,0,21,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0002,0.59,6.20,19.32
872.5,17,558321,0.2978,50.80,197.55,3378,3367,8,31,0,20,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0002,0.00,0.00,0.00
872.75,17,558366,0.2977,50.93,197.64,3251,3330,10,34,0,19,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0002,0.00,0.00,0.00
873,17,558296,0.2977,49.87,197.79,3301,3266,15,35,0,23,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0002,0.00,0.00,0.00
873.25,17,558409,0.2977,50.56,197.74,3116,3250,15,22,2,21,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0002,0.00,0.00,0.00
873.5,17,558502,0.2976,49.38,197.82,3147,3282,24,43,2,23,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
873.75,17,558539,0.2976,50.70,197.53,3095,3154,11,22,3,21,0,0,1,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
874,17,558503,0.2976,49.56,197.58,3102,3101,8,35,2,19,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
874.25,17,558614,0.2975,50.59,197.50,2900,3042,12,31,0,22,0,0,0,2,367.1,0,1,0,0,0,0,16,0.0001,1.78,14.19,32.97
874.5,17,558651,0.2974,49.49,197.69,2960,3032,16,37,0,22,0,0,0,2,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
874.75,18,558644,0.2974,50.23,197.49,3012,3024,14,20,2,21,1,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
875,18,558670,0.2974,51.18,197.64,2975,3037,13,36,0,20,0,0,15,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
875.25,18,558795,0.2973,51.27,197.46,3016,3164,12,23,0,20,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
875.5,18,558813,0.2973,51.55,197.47,3161,3191,8,12,0,21,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
875.75,18,559016,0.2972,51.57,197.32,3140,3361,9,18,1,17,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
876,18,559099,0.2972,51.08,197.56,3248,3350,14,19,3,18,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
876.25,18,559217,0.2971,51.88,197.68,3326,3454,9,10,1,19,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.91,9.43,19.19
876.5,18,559221,0.2971,50.93,197.93,3480,3497,14,14,1,17,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0000,0.00,0.00,0.00
876.75,18,559374,0.2971,51.17,197.83,3364,3534,23,20,1,22,0,0,0,1,367.1,0,1,0,0,0,0,15,0.0003,0.00,0.00,0.00
877,18,559472,0.2970,51.52,198.05,3418,3536,3740,20,0,18,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0002,0.00,0.00,0.00
877.25,18,559384,0.2971,54.20,198.07,3690,3614,26690,12,1,17,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0002,0.00,0.00,0.00
877.5,18,559248,0.2972,54.57,197.91,3793,3669,6,13,0,17,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
877.75,18,559014,0.2973,55.34,197.60,4046,3829,11,18,0,17,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
878,18,559041,0.2973,56.18,197.90,3892,3945,18,27,0,18,0,0,0,1,367.1,0,1,0,0,0,0,15,0.0003,0.00,0.00,0.00
878.25,18,559022,0.2973,57.80,197.57,4037,4038,16,21,0,17,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0002,0.63,9.41,24.13
878.5,18,558921,0.2973,58.75,190.33,4190,4120,8,32,0,18,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0002,0.00,0.00,0.00
878.75,18,558927,0.2973,59.38,191.56,4232,4260,20,24,0,19,0,0,1,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
879,18,558903,0.2974,59.28,192.59,4222,4218,14,20,0,19,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
879.25,18,558853,0.2974,61.05,193.43,4312,4288,18,27,0,19,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0001,0.00,0.00,0.00
879.5,18,558733,0.2974,59.88,194.24,4387,4291,12,25,2,17,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0000,0.00,0.00,0.00
879.75,18,558555,0.2975,61.69,194.85,4410,4268,17,37,0,19,0,0,0,1,367.1,0,1,0,0,0,0,16,0.0000,0.00,0.00,0.00
880,18,558412,0.2976,60.56,195.46,4404,4284,11,23,3,18,0,0,0,1,367.1,0,1,0,0,0,0,15,0.0003,0.00,0.00,0.00
880.25,18,558299,0.2976,61.99,196.04,4437,4349,18,25,2,20,0,0,0,1,402.8,0,1,0,0,0,0,16,0.0003,0.89,9.04,28.00
