t,plates,parcels,cont_frac,mean_v,max_v,subducted,created,accreted,absorbed,cont_lost,cont_grown,rifts,merges,initiations,active_rifts,sea_level,backarcs,arc_plates,weld_static,weld_locked,retired,dissolved,deposited,sediment,stress_p50,stress_p95,stress_max
543.25,12,562496,0.2938,37.72,188.53,1406,1473,1,6,1,9,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
543.5,12,562542,0.2938,38.42,189.24,1474,1526,3,6,2,15,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
543.75,12,562601,0.2938,37.51,190.23,1443,1509,2,7,1,15,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
544,12,562627,0.2938,38.01,191.02,1509,1541,0,6,0,11,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
544.25,12,562681,0.2938,37.61,191.47,1440,1502,2,8,3,13,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0000,11.15,57.76,296.04
544.5,12,562735,0.2937,38.29,192.59,1453,1514,6,7,1,10,0,0,0,0,228.6,0,2,0,0,0,0,8,0.0003,0.00,0.00,0.00
544.75,12,562805,0.2937,37.98,193.55,1450,1527,4,8,1,12,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
545,12,562904,0.2937,38.24,194.50,1440,1546,2,7,1,11,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
545.25,12,562992,0.2936,37.63,195.32,1441,1535,2,6,3,15,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
545.5,12,563002,0.2936,37.59,196.04,1480,1506,1,16,0,14,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
545.75,12,563037,0.2936,37.40,196.66,1518,1559,2,6,4,10,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0000,0.00,0.00,0.00
546,12,563023,0.2936,37.06,197.14,1525,1518,2,7,0,12,0,0,0,0,228.6,0,2,0,0,0,1,8,0.0003,0.00,0.00,0.00
546.25,11,563073,0.2936,36.85,197.57,1452,1512,0,10,1,11,0,0,0,0,228.6,0,2,0,0,0,1,9,0.0002,9.74,54.38,315.71
546.5,11,563119,0.2936,36.22,197.88,1396,1447,1,5,2,12,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
546.75,11,563201,0.2936,36.31,197.75,1375,1463,2,6,3,13,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
547,11,563205,0.2936,35.63,197.77,1428,1439,3,7,5,11,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
547.25,11,563313,0.2935,35.74,197.93,1367,1482,2,7,3,11,0,0,0,0,228.6,0,2,0,0,0,0,8,0.0003,0.00,0.00,0.00
547.5,11,563350,0.2935,35.31,197.85,1376,1416,1,3,2,11,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
547.75,11,563488,0.2934,35.30,197.74,1329,1474,1,7,1,10,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
548,11,563441,0.2935,34.82,197.47,1434,1396,2,9,6,14,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
548.25,11,563450,0.2934,34.61,197.24,1392,1410,3,9,4,10,0,0,0,1,228.6,0,2,0,0,0,0,8,0.0003,10.95,58.33,471.00
548.5,11,563519,0.2934,34.36,196.20,1390,1466,6,9,5,11,0,0,0,1,228.6,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
548.75,11,563518,0.2934,33.85,195.25,1414,1422,5,9,3,10,0,0,0,1,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
549,11,563549,0.2934,33.41,193.44,1320,1367,4,16,2,10,0,0,0,1,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
549.25,12,563596,0.2933,33.08,193.49,1320,1377,5,10,5,11,1,0,0,0,228.6,0,2,0,0,0,0,8,0.0003,0.00,0.00,0.00
549.5,12,563662,0.2933,33.59,194.40,1278,1356,9,12,2,10,0,0,7,0,228.6,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
549.75,12,563660,0.2933,32.90,194.59,1323,1332,6,11,2,11,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
550,12,563625,0.2933,33.13,194.92,1371,1344,6,9,2,15,0,0,0,0,228.6,0,2,0,0,0,0,9,0.0000,0.00,0.00,0.00
550.25,12,563633,0.2933,33.18,195.28,1408,1429,6,14,1,9,0,0,0,1,134.5,0,2,0,0,0,0,8,0.0003,10.72,60.84,572.03
550.5,12,563597,0.2933,33.48,195.59,1451,1427,8,12,4,10,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
550.75,12,563651,0.2933,33.40,195.24,1445,1517,4,18,3,11,0,0,0,0,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
551,12,563670,0.2933,34.22,195.27,1433,1462,9,10,5,15,0,0,0,0,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
551.25,12,563705,0.2932,33.99,195.48,1455,1506,1,16,2,10,0,0,0,0,134.5,0,2,0,0,0,0,8,0.0003,0.00,0.00,0.00
551.5,12,563738,0.2932,34.38,194.72,1498,1542,5,12,3,9,0,0,0,0,134.5,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
551.75,12,563777,0.2932,34.17,194.67,1479,1533,5,15,2,11,0,0,0,0,134.5,0,2,0,0,0,1,9,0.0002,0.00,0.00,0.00
552,11,563714,0.2932,34.83,194.49,1479,1439,3,23,3,13,0,0,0,0,134.5,0,2,0,0,0,1,9,0.0001,0.00,0.00,0.00
552.25,11,563747,0.2932,35.12,194.54,1535,1582,3,14,1,10,0,0,0,0,134.5,0,2,0,0,0,0,9,0.0001,10.27,60.96,672.26
552.5,11,563804,0.2931,35.84,193.64,1434,1510,5,19,1,10,0,0,0,0,134.5,0,2,0,0,0,0,9,0.0000,0.00,0.00,0.00
552.75,11,563769,0.2931,35.81,191.24,1548,1530,8,17,2,8,0,0,0,0,134.5,0,2,0,0,0,1,8,0.0003,0.00,0.00,0.00
553,10,563746,0.2931,35.95,181.82,1530,1528,4,21,0,10,0,0,0,0,134.5,0,2,0,0,0,1,9,0.0003,0.00,0.00,0.00
553.25,10,563849,0.2931,35.86,184.68,1449,1576,8,24,1,10,0,0,0,0,134.5,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
553.5,10,563832,0.2930,36.06,187.03,1481,1487,8,23,2,11,0,0,0,0,134.5,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
553.75,10,563833,0.2930,36.09,188.99,1465,1483,2,17,0,11,0,0,0,0,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
554,10,563885,0.2930,35.97,190.70,1417,1490,9,21,2,10,0,0,0,0,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
554.25,10,563834,0.2930,35.84,192.02,1529,1499,7,21,0,9,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0001,9.68,52.05,493.11
554.5,10,563901,0.2930,35.79,193.26,1447,1538,2,24,1,13,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0000,0.00,0.00,0.00
554.75,10,563890,0.2929,35.63,194.29,1457,1468,3,22,0,9,0,0,0,1,134.5,0,2,0,0,0,0,8,0.0003,0.00,0.00,0.00
555,10,563923,0.2929,35.88,195.18,1448,1507,4,26,3,9,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
555.25,10,563926,0.2929,35.81,195.51,1472,1492,4,17,2,11,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
555.5,10,563879,0.2929,36.15,196.05,1523,1499,3,23,0,10,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
555.75,10,563912,0.2929,36.19,196.11,1489,1537,3,15,1,11,0,0,0,1,134.5,0,2,0,0,0,0,8,0.0003,0.00,0.00,0.00
556,10,563879,0.2929,36.66,196.54,1512,1499,1,20,2,10,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
556.25,10,563910,0.2928,36.92,196.94,1552,1598,3,15,2,11,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0001,8.91,44.33,330.96
556.5,10,563956,0.2928,37.23,197.33,1533,1593,5,14,1,14,0,0,0,1,134.5,0,2,0,0,0,0,8,0.0003,0.00,0.00,0.00
556.75,10,563977,0.2928,37.83,197.50,1559,1599,5,20,3,12,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0002,0.00,0.00,0.00
557,10,564018,0.2927,37.73,197.87,1550,1611,6,20,1,9,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
557.25,10,563978,0.2927,37.96,198.16,1591,1570,2,19,2,8,0,0,0,1,134.5,0,2,0,0,0,0,8,0.0003,0.00,0.00,0.00
557.5,10,564003,0.2927,38.13,198.34,1612,1651,5,14,5,10,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
557.75,10,564111,0.2926,38.46,198.40,1570,1696,2,18,4,10,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0000,0.00,0.00,0.00
558,10,564172,0.2926,38.71,198.45,1609,1694,290,24,1,12,0,0,0,1,134.5,0,2,0,0,0,0,8,0.0002,0.00,0.00,0.00
558.25,10,564164,0.2926,39.04,198.67,1668,1674,8,14,7,10,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0000,13.37,55.40,235.63
558.5,10,564211,0.2926,39.82,198.85,1628,1692,4,17,2,12,0,0,0,1,134.5,0,2,0,0,0,0,8,0.0002,0.00,0.00,0.00
558.75,10,564215,0.2925,40.59,199.00,1695,1716,6,17,5,10,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
559,10,564252,0.2925,41.58,198.79,1669,1725,8,19,2,9,0,0,0,1,134.5,0,2,0,0,0,0,8,0.0002,0.00,0.00,0.00
559.25,10,564335,0.2924,42.39,198.77,1693,1798,3,22,3,9,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
559.5,10,564308,0.2924,43.27,198.87,1733,1735,7,29,2,10,0,0,0,1,134.5,0,2,0,0,0,0,8,0.0002,0.00,0.00,0.00
559.75,10,564300,0.2924,44.30,199.01,1779,1791,31,20,5,11,0,0,0,1,134.5,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
560,10,564431,0.2923,45.41,199.12,1715,1863,4,17,1,8,0,0,0,1,134.5,0,2,0,0,0,0,8,0.0002,0.00,0.00,0.00
560.25,10,564415,0.2923,46.21,198.80,1847,1855,5,24,1,12,0,0,0,1,16.0,0,2,0,0,0,0,9,0.0001,11.77,56.99,168.70
560.5,10,564497,0.2922,47.17,198.66,1854,1953,7,17,0,11,0,0,0,1,16.0,0,2,0,0,0,0,9,0.0000,0.00,0.00,0.00
560.75,10,564547,0.2922,47.35,198.85,1854,1917,11,14,1,10,0,0,0,1,16.0,0,2,0,0,0,0,8,0.0002,0.00,0.00,0.00
561,10,564573,0.2922,47.85,199.00,1857,1908,5,25,2,13,0,0,0,1,16.0,0,2,0,0,0,0,9,0.0001,0.00,0.00,0.00
561.25,9,564568,0.2922,47.88,198.77,1924,1942,12,24,0,9,0,1,0,1,16.0,0,1,0,0,1,0,8,0.0003,0.00,0.00,0.00
561.5,9,564513,0.2922,47.70,196.25,1940,1916,8,31,1,12,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0002,0.00,0.00,0.00
561.75,9,564519,0.2921,47.24,196.78,1879,1906,5,21,0,11,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0001,0.00,0.00,0.00
562,9,564433,0.2921,46.41,195.42,1898,1842,10,31,1,11,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0001,0.00,0.00,0.00
562.25,9,564439,0.2921,45.88,189.47,1889,1926,7,31,1,10,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0001,14.60,71.97,185.57
562.5,9,564444,0.2921,44.99,185.35,1820,1859,4,34,0,10,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0001,0.00,0.00,0.00
562.75,9,564417,0.2920,44.39,182.52,1752,1756,13,31,1,13,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0001,0.00,0.00,0.00
563,9,564360,0.2920,44.20,178.26,1807,1785,8,35,3,9,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0001,0.00,0.00,0.00
563.25,9,564297,0.2920,44.15,174.63,1775,1750,11,38,1,11,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0001,0.00,0.00,0.00
563.5,9,564253,0.2920,44.18,169.64,1772,1769,10,41,0,11,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0002,0.00,0.00,0.00
563.75,9,564274,0.2919,44.50,166.32,1726,1796,8,49,3,12,0,0,0,1,16.0,0,1,0,0,0,0,10,0.0000,0.00,0.00,0.00
564,9,564210,0.2919,44.95,170.21,1780,1760,12,44,2,13,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0001,0.00,0.00,0.00
564.25,9,564166,0.2919,45.18,172.86,1808,1800,11,37,4,11,0,0,0,1,16.0,0,1,0,0,0,0,9,0.0003,14.73,83.92,216.11
564.5,9,564238,0.2918,45.31,174.36,1665,1778,8,41,1,13,0,0,0,1,16.0,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
564.75,9,564259,0.2917,46.24,175.62,1718,1776,23051,37,0,11,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
565,9,564112,0.2918,53.26,176.98,1929,1816,36295,34,0,14,0,0,0,0,16.0,0,1,0,0,0,0,9,0.0003,0.00,0.00,0.00
565.25,9,564049,0.2918,52.42,179.64,2139,2102,8543,26,0,13,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
565.5,9,563969,0.2918,51.89,182.19,2232,2177,8,25,0,11,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
565.75,9,563887,0.2918,51.14,176.40,2292,2234,5,24,0,12,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
566,9,563750,0.2919,50.05,167.06,2284,2167,8537,20,0,12,0,0,0,0,16.0,0,1,0,0,0,0,9,0.0003,0.00,0.00,0.00
566.25,9,563658,0.2919,48.14,155.45,2283,2209,2,18,0,13,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0002,7.77,50.88,314.03
566.5,9,563554,0.2920,47.01,143.93,2104,2023,1,23,1,14,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
566.75,9,563555,0.2919,44.58,132.97,2009,2027,5,17,0,13,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0000,0.00,0.00,0.00
567,9,563530,0.2919,43.85,125.56,1952,1945,3,19,0,11,0,0,0,0,16.0,0,1,0,0,0,0,9,0.0002,0.00,0.00,0.00
567.25,9,563585,0.2919,41.55,131.49,1893,1963,1,15,0,13,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
567.5,9,563649,0.2919,40.95,138.64,1821,1898,4,14,0,11,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
567.75,9,563733,0.2918,39.11,142.98,1738,1838,3,16,0,11,0,0,0,0,16.0,0,1,0,0,0,0,9,0.0003,0.00,0.00,0.00
568,9,563738,0.2918,38.61,147.94,1787,1809,1,17,0,14,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
568.25,9,563781,0.2918,37.12,155.88,1779,1831,7,9,0,17,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0001,13.47,61.35,177.99
568.5,9,563836,0.2918,36.99,162.79,1684,1759,9,20,0,14,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0000,0.00,0.00,0.00
568.75,9,563844,0.2918,35.67,168.24,1638,1663,4,17,0,12,0,0,0,0,16.0,0,1,0,0,0,0,9,0.0003,0.00,0.00,0.00
569,9,563905,0.2917,35.48,173.18,1654,1736,11,22,0,11,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
569.25,9,563963,0.2917,34.58,177.44,1603,1684,11,24,0,15,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
569.5,9,563989,0.2916,34.33,180.81,1625,1679,4,28,0,15,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
569.75,9,564029,0.2916,34.00,183.75,1633,1689,6,16,0,12,0,0,0,0,16.0,0,1,0,0,0,0,10,0.0000,0.00,0.00,0.00
570,9,564062,0.2916,33.92,186.18,1632,1686,9,22,0,17,0,0,0,0,16.0,0,1,0,0,0,0,9,0.0002,0.00,0.00,0.00
570.25,9,564173,0.2915,34.11,188.16,1614,1746,7,21,0,11,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0002,11.34,56.08,168.43
570.5,9,564167,0.2915,34.10,189.77,1681,1697,14,23,0,15,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
570.75,9,564148,0.2915,34.56,191.19,1684,1701,7,36,0,13,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
571,9,564205,0.2914,34.56,192.54,1669,1755,12,29,0,12,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
571.25,9,564197,0.2914,35.31,193.23,1746,1772,12,34,0,14,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
571.5,9,564218,0.2913,35.66,194.04,1685,1740,12,34,0,11,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
571.75,9,564208,0.2913,36.78,194.67,1749,1764,9,25,0,12,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
572,9,564178,0.2913,37.37,195.38,1809,1809,10,30,0,12,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
572.25,9,564193,0.2913,38.04,195.63,1812,1851,7,24,0,13,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0002,9.57,62.94,177.58
572.5,9,564188,0.2913,38.48,196.06,1848,1868,6,25,0,11,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
572.75,9,564165,0.2913,39.64,196.16,1863,1861,5,21,0,13,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
573,9,564228,0.2912,39.61,196.17,1888,1974,3,23,0,17,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
573.25,9,564248,0.2912,40.95,196.11,1951,1983,8,12,0,14,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
573.5,9,564229,0.2912,41.53,196.48,1958,1953,27,14,0,10,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
573.75,9,564277,0.2912,42.92,196.76,1991,2056,3,17,0,14,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
574,9,564250,0.2912,42.99,196.96,2106,2092,10,13,0,15,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0000,0.00,0.00,0.00
574.25,9,564229,0.2912,43.84,193.93,2083,2079,3,17,0,17,0,0,0,1,22.3,0,1,0,0,0,0,9,0.0003,10.48,61.74,181.65
574.5,9,564169,0.2913,43.77,194.60,2099,2048,8,9,0,13,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
574.75,9,564181,0.2912,44.36,194.09,2047,2086,5,27,0,12,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
575,9,564185,0.2912,44.27,193.64,2142,2164,5,18,0,14,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
575.25,9,564134,0.2913,44.99,191.95,2159,2127,4,19,0,15,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
575.5,9,564176,0.2912,45.50,191.62,2022,2088,9,24,0,19,0,0,0,1,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
575.75,10,564101,0.2912,45.13,192.17,2146,2094,8,23,0,12,1,0,0,0,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
576,10,564065,0.2913,46.02,192.91,2059,2048,6,25,0,16,0,0,8,0,22.3,0,1,0,0,0,0,10,0.0000,0.00,0.00,0.00
576.25,10,563864,0.2913,46.75,193.67,2237,2073,9,37,2,13,0,0,0,0,22.3,0,1,0,0,0,0,10,0.0000,7.27,50.17,182.94
576.5,10,563913,0.2913,47.17,194.30,2134,2205,5,23,0,11,0,0,0,0,22.3,0,1,0,0,0,0,9,0.0003,0.00,0.00,0.00
576.75,10,563847,0.2913,48.06,193.28,2211,2164,482,19,0,12,0,0,0,0,22.3,0,1,0,0,0,0,10,0.0003,0.00,0.00,0.00
577,10,563865,0.2913,48.13,193.01,2204,2238,2,16,0,15,0,0,0,0,22.3,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
577.25,10,563964,0.2912,47.15,189.27,2173,2284,8,12,1,10,0,0,0,0,22.3,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
577.5,10,563854,0.2913,47.67,185.04,2389,2291,8,14,0,19,0,0,0,0,22.3,0,1,0,0,0,0,10,0.0002,0.00,0.00,0.00
577.75,10,563892,0.2913,46.89,182.98,2261,2318,3,19,1,15,0,0,0,0,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
578,10,563862,0.2913,46.69,185.61,2348,2329,3,11,0,15,0,0,0,0,22.3,0,1,0,0,0,0,10,0.0001,0.00,0.00,0.00
578.25,9,563844,0.2913,46.31,185.91,2348,2346,10,16,0,13,0,1,0,0,22.3,0,0,0,0,1,0,10,0.0000,12.01,48.31,187.93
578.5,9,563755,0.2914,46.16,185.83,2349,2278,3,18,0,13,0,0,0,0,22.3,0,0,0,0,0,0,9,0.0003,0.00,0.00,0.00
578.75,9,563741,0.2914,45.44,188.04,2390,2388,4,12,1,11,0,0,0,0,22.3,0,0,0,0,0,0,10,0.0002,0.00,0.00,0.00
579,9,563694,0.2914,45.85,189.94,2397,2358,1,8,0,11,0,0,0,0,22.3,0,0,0,0,0,0,10,0.0002,0.00,0.00,0.00
579.25,9,563662,0.2914,45.42,191.53,2330,2308,4,10,0,14,0,0,0,0,22.3,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
579.5,9,563727,0.2914,45.90,192.87,2380,2453,2,8,1,13,0,0,0,0,22.3,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
579.75,9,563670,0.2915,45.70,193.99,2396,2345,9,7,0,12,0,0,0,0,22.3,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
580,9,563661,0.2915,45.11,194.20,2371,2370,9,10,1,13,0,0,0,0,22.3,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
580.25,9,563607,0.2915,45.25,195.12,2383,2342,8,13,0,17,0,0,0,1,42.9,0,0,0,0,0,0,10,0.0000,14.66,60.63,194.61
580.5,9,563492,0.2916,44.36,195.89,2426,2325,11,16,0,9,0,0,0,1,42.9,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
580.75,10,563458,0.2916,44.18,200.20,2404,2387,3,17,2,15,1,0,0,0,42.9,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
581,10,563265,0.2917,43.56,189.46,2436,2257,10,17,1,14,0,0,7,0,42.9,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
581.25,10,563190,0.2917,43.88,190.33,2294,2239,9,20,7,12,0,0,0,0,42.9,0,0,0,0,0,0,9,0.0003,0.00,0.00,0.00
581.5,10,563087,0.2918,44.94,190.96,2301,2213,6,15,16,13,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0002,0.00,0.00,0.00
581.75,10,562995,0.2918,46.46,191.37,2278,2201,3,15,24,12,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0002,0.00,0.00,0.00
582,10,563007,0.2917,47.14,191.43,2262,2284,32,10,30,13,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
582.25,10,562887,0.2917,47.87,190.89,2339,2225,12,8,34,13,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0000,20.51,65.64,661.42
582.5,10,562812,0.2917,47.63,189.88,2338,2278,8,15,40,13,0,0,0,0,42.9,0,0,0,0,0,0,9,0.0003,0.00,0.00,0.00
582.75,10,562777,0.2917,48.44,188.75,2344,2321,7,12,28,16,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0002,0.00,0.00,0.00
583,10,562745,0.2916,48.44,188.40,2374,2356,4,14,45,12,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
583.25,10,562673,0.2916,49.58,190.23,2386,2332,12,18,39,14,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
583.5,10,562565,0.2916,49.66,184.97,2447,2354,14,16,35,11,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
583.75,10,562522,0.2915,50.72,186.72,2447,2425,20,22,21,10,0,0,0,0,42.9,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
584,10,562440,0.2915,50.86,187.70,2355,2319,8,46,10,10,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0002,0.00,0.00,0.00
584.25,10,562425,0.2915,52.02,188.46,2308,2327,15,34,4,13,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0002,13.33,50.19,634.03
584.5,10,562312,0.2915,52.15,189.22,2415,2333,9,32,7,13,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
584.75,10,562215,0.2915,52.96,189.71,2369,2293,10,21,2,11,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
585,10,562154,0.2915,52.19,190.07,2326,2296,11,31,3,17,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
585.25,10,561951,0.2916,52.19,190.44,2418,2247,4,32,2,14,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
585.5,10,561965,0.2916,51.29,191.28,2260,2302,10,28,1,15,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
585.75,10,561967,0.2915,52.70,192.44,2309,2312,23222,21,56,12,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
586,10,561839,0.2914,55.96,190.39,2295,2187,23183,39,78,12,0,0,0,0,42.9,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
586.25,10,561995,0.2912,51.21,190.32,2122,2326,22949,50,16,12,0,0,0,1,42.9,0,0,0,0,0,0,10,0.0001,11.70,39.79,257.69
586.5,10,562082,0.2912,50.80,190.41,2162,2273,15,26,3,13,0,0,0,1,42.9,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
586.75,10,562088,0.2911,50.49,190.53,2219,2251,10,27,3,13,0,0,0,1,42.9,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
587,10,562125,0.2911,49.50,190.58,2165,2231,7,29,3,14,0,0,0,1,42.9,0,0,0,0,0,0,10,0.0002,0.00,0.00,0.00
